REGION,TECHNOLOGY,COMMODITY,YEAR,VALUE
"CLEWSity","LNDBLT001","WATGRD",2049,0.62062
"CLEWSity","LNDBLT001","WATGRD",2050,0.62682
"CLEWSity","LNDBLT001","WATGRD",2051,0.63302
"CLEWSity","LNDBLT001","WATGRD",2052,0.63922
"CLEWSity","LNDBLT001","WATGRD",2053,0.64604
"CLEWSity","LNDBLT001","WATGRD",2054,0.65224
"CLEWSity","LNDBLT001","WATGRD",2055,0.65844
"CLEWSity","LNDBLT001","WATSUR",2020,5.97
"CLEWSity","LNDBLT001","WATSUR",2021,6.03368
"CLEWSity","LNDBLT001","WATSUR",2022,6.0894
"CLEWSity","LNDBLT001","WATSUR",2023,6.15308
"CLEWSity","LNDBLT001","WATSUR",2024,6.2088
"CLEWSity","LNDBLT001","WATSUR",2025,5.64208
"CLEWSity","LNDBLT001","WATSUR",2026,5.69936
"CLEWSity","LNDBLT001","WATSUR",2027,5.75664
"CLEWSity","LNDBLT001","WATSUR",2028,5.81392
"CLEWSity","LNDBLT001","WATSUR",2029,5.8712
"CLEWSity","LNDBLT001","WATSUR",2030,5.92848
"CLEWSity","LNDBLT001","WATSUR",2031,5.99292
"CLEWSity","LNDBLT001","WATSUR",2032,6.0502
"CLEWSity","LNDBLT001","WATSUR",2033,6.11464
"CLEWSity","LNDBLT001","WATSUR",2034,6.17192
"CLEWSity","LNDBLT001","WATSUR",2035,6.23636
"CLEWSity","LNDBLT001","WATSUR",2036,6.29364
"CLEWSity","LNDBLT001","WATSUR",2037,6.35808
"CLEWSity","LNDBLT001","WATSUR",2038,6.42252
"CLEWSity","LNDBLT001","WATSUR",2039,6.48696
"CLEWSity","LNDBLT001","WATSUR",2040,5.9292
"CLEWSity","LNDBLT001","WATSUR",2041,5.98752
"CLEWSity","LNDBLT001","WATSUR",2042,6.05232
"CLEWSity","LNDBLT001","WATSUR",2043,6.11064
"CLEWSity","LNDBLT001","WATSUR",2044,6.16896
"CLEWSity","LNDBLT001","WATSUR",2045,6.23376
"CLEWSity","LNDBLT001","WATSUR",2046,6.29208
"CLEWSity","LNDBLT001","WATSUR",2047,6.35688
"CLEWSity","LNDBLT001","WATSUR",2048,6.42168
"CLEWSity","LNDBLT001","WATSUR",2049,6.48648
"CLEWSity","LNDBLT001","WATSUR",2050,6.55128
"CLEWSity","LNDBLT001","WATSUR",2051,6.61608
"CLEWSity","LNDBLT001","WATSUR",2052,6.68088
"CLEWSity","LNDBLT001","WATSUR",2053,6.75216
"CLEWSity","LNDBLT001","WATSUR",2054,6.81696
"CLEWSity","LNDBLT001","WATSUR",2055,6.88176
"CLEWSity","LNDCRP001I","CRP001",2020,0.095
"CLEWSity","LNDCRP001I","CRP001",2021,0.13500135
"CLEWSity","LNDCRP001I","CRP001",2022,0.17399865
"CLEWSity","LNDCRP001I","CRP001",2023,0.214
"CLEWSity","LNDCRP001I","CRP001",2024,0.25300135
"CLEWSity","LNDCRP001I","CRP001",2025,0.32033212
"CLEWSity","LNDCRP001I","CRP001",2026,0.3566
"CLEWSity","LNDCRP001I","CRP001",2027,0.39386788
"CLEWSity","LNDCRP001I","CRP001",2028,0.43013212
"CLEWSity","LNDCRP001I","CRP001",2029,0.4674
"CLEWSity","LNDCRP001I","CRP001",2030,0.50366788
"CLEWSity","LNDCRP001I","CRP001",2031,0.54393212
"CLEWSity","LNDCRP001I","CRP001",2032,0.5832
"CLEWSity","LNDCRP001I","CRP001",2033,0.62346788
"CLEWSity","LNDCRP001I","CRP001",2034,0.66373212
"CLEWSity","LNDCRP001I","CRP001",2035,0.703
"CLEWSity","LNDCRP001I","CRP001",2036,0.719
"CLEWSity","LNDCRP001I","CRP001",2037,0.734
"CLEWSity","LNDCRP001I","CRP001",2038,0.75
"CLEWSity","LNDCRP001I","CRP001",2039,0.766
"CLEWSity","LNDCRP001I","CRP001",2040,0.781
"CLEWSity","LNDCRP001I","CRP001",2041,0.801
"CLEWSity","LNDCRP001I","CRP001",2042,0.82
"CLEWSity","LNDCRP001I","CRP001",2043,0.84
"CLEWSity","LNDCRP001I","CRP001",2044,0.859
"CLEWSity","LNDCRP001I","CRP001",2045,0.879
"CLEWSity","LNDCRP001I","CRP001",2046,0.898
"CLEWSity","LNDCRP001I","CRP001",2047,0.918
"CLEWSity","LNDCRP001I","CRP001",2048,0.938
"CLEWSity","LNDCRP001I","CRP001",2049,0.957
"CLEWSity","LNDCRP001I","CRP001",2050,0.977
"CLEWSity","LNDCRP001I","CRP001",2051,1.001
"CLEWSity","LNDCRP001I","CRP001",2052,1.025
"CLEWSity","LNDCRP001I","CRP001",2053,1.05
"CLEWSity","LNDCRP001I","CRP001",2054,1.074
"CLEWSity","LNDCRP001I","CRP001",2055,0.732155492500001
"CLEWSity","LNDCRP001I","LND001",2020,13.9705882352941
"CLEWSity","LNDCRP001I","LND001",2021,19.8531397058824
"CLEWSity","LNDCRP001I","LND001",2022,25.5880367647059
"CLEWSity","LNDCRP001I","LND001",2023,31.4705882352941
"CLEWSity","LNDCRP001I","LND001",2024,37.206080882353
"CLEWSity","LNDCRP001I","LND001",2025,47.1076647058823
"CLEWSity","LNDCRP001I","LND001",2026,52.4411764705882
"CLEWSity","LNDCRP001I","LND001",2027,57.9217470588235
"CLEWSity","LNDCRP001I","LND001",2028,63.2547235294117
"CLEWSity","LNDCRP001I","LND001",2029,68.7352941176471
"CLEWSity","LNDCRP001I","LND001",2030,74.068805882353
"CLEWSity","LNDCRP001I","LND001",2031,79.9900176470589
"CLEWSity","LNDCRP001I","LND001",2032,85.764705882353
"CLEWSity","LNDCRP001I","LND001",2033,91.6864529411765
"CLEWSity","LNDCRP001I","LND001",2034,97.6076647058824
"CLEWSity","LNDCRP001I","LND001",2035,103.382352941176
"CLEWSity","LNDCRP001I","LND001",2036,105.735294117647
"CLEWSity","LNDCRP001I","LND001",2037,107.941176470588
"CLEWSity","LNDCRP001I","LND001",2038,110.294117647059
"CLEWSity","LNDCRP001I","LND001",2039,112.647058823529
"CLEWSity","LNDCRP001I","LND001",2040,114.852941176471
"CLEWSity","LNDCRP001I","LND001",2041,117.794117647059
"CLEWSity","LNDCRP001I","LND001",2042,120.588235294118
"CLEWSity","LNDCRP001I","LND001",2043,123.529411764706
"CLEWSity","LNDCRP001I","LND001",2044,126.323529411765
"CLEWSity","LNDCRP001I","LND001",2045,129.264705882353
"CLEWSity","LNDCRP001I","LND001",2046,132.058823529412
"CLEWSity","LNDCRP001I","LND001",2047,135
"CLEWSity","LNDCRP001I","LND001",2048,137.941176470588
"CLEWSity","LNDCRP001I","LND001",2049,140.735294117647
"CLEWSity","LNDCRP001I","LND001",2050,143.676470588235
"CLEWSity","LNDCRP001I","LND001",2051,147.205882352941
"CLEWSity","LNDCRP001I","LND001",2052,150.735294117647
"CLEWSity","LNDCRP001I","LND001",2053,154.411764705882
"CLEWSity","LNDCRP001I","LND001",2054,157.941176470588
"CLEWSity","LNDCRP001I","LND001",2055,107.669925367647
"CLEWSity","LNDCRP001I","WATEVT",2020,0.130345588235294
"CLEWSity","LNDCRP001I","WATEVT",2021,0.185229793455883
"CLEWSity","LNDCRP001I","WATEVT",2022,0.238736383014706
"CLEWSity","LNDCRP001I","WATEVT",2023,0.293620588235294
"CLEWSity","LNDCRP001I","WATEVT",2024,0.347132734632353
"CLEWSity","LNDCRP001I","WATEVT",2025,0.439514511705882
"CLEWSity","LNDCRP001I","WATEVT",2026,0.489276176470588
"CLEWSity","LNDCRP001I","WATEVT",2027,0.540409900058824
"CLEWSity","LNDCRP001I","WATEVT",2028,0.590166570529412
"CLEWSity","LNDCRP001I","WATEVT",2029,0.641300294117647
"CLEWSity","LNDCRP001I","WATEVT",2030,0.691061958882353
"CLEWSity","LNDCRP001I","WATEVT",2031,0.746306864647059
"CLEWSity","LNDCRP001I","WATEVT",2032,0.800184705882353
"CLEWSity","LNDCRP001I","WATEVT",2033,0.855434605941177
"CLEWSity","LNDCRP001I","WATEVT",2034,0.910679511705883
"CLEWSity","LNDCRP001I","WATEVT",2035,0.964557352941177
"CLEWSity","LNDCRP001I","WATEVT",2036,0.986510294117647
"CLEWSity","LNDCRP001I","WATEVT",2037,1.00709117647059
"CLEWSity","LNDCRP001I","WATEVT",2038,1.02904411764706
"CLEWSity","LNDCRP001I","WATEVT",2039,1.05099705882353
"CLEWSity","LNDCRP001I","WATEVT",2040,1.07157794117647
"CLEWSity","LNDCRP001I","WATEVT",2041,1.09901911764706
"CLEWSity","LNDCRP001I","WATEVT",2042,1.12508823529412
"CLEWSity","LNDCRP001I","WATEVT",2043,1.15252941176471
"CLEWSity","LNDCRP001I","WATEVT",2044,1.17859852941176
"CLEWSity","LNDCRP001I","WATEVT",2045,1.20603970588235
"CLEWSity","LNDCRP001I","WATEVT",2046,1.23210882352941
"CLEWSity","LNDCRP001I","WATEVT",2047,1.25955
"CLEWSity","LNDCRP001I","WATEVT",2048,1.28699117647059
"CLEWSity","LNDCRP001I","WATEVT",2049,1.31306029411765
"CLEWSity","LNDCRP001I","WATEVT",2050,1.34050147058824
"CLEWSity","LNDCRP001I","WATEVT",2051,1.37343088235294
"CLEWSity","LNDCRP001I","WATEVT",2052,1.40636029411765
"CLEWSity","LNDCRP001I","WATEVT",2053,1.44066176470588
"CLEWSity","LNDCRP001I","WATEVT",2054,1.47359117647059
"CLEWSity","LNDCRP001I","WATEVT",2055,1.00456040368015
"CLEWSity","LNDCRP001I","WATGRD",2020,0.0202573529411765
"CLEWSity","LNDCRP001I","WATGRD",2021,0.0287870525735294
"CLEWSity","LNDCRP001I","WATGRD",2022,0.0371026533088235
"CLEWSity","LNDCRP001I","WATGRD",2023,0.0456323529411765
"CLEWSity","LNDCRP001I","WATGRD",2024,0.0539488172794118
"CLEWSity","LNDCRP001I","WATGRD",2025,0.0683061138235294
"CLEWSity","LNDCRP001I","WATGRD",2026,0.0760397058823529
"CLEWSity","LNDCRP001I","WATGRD",2027,0.0839865332352941
"CLEWSity","LNDCRP001I","WATGRD",2028,0.091719349117647
"CLEWSity","LNDCRP001I","WATGRD",2029,0.0996661764705882
"CLEWSity","LNDCRP001I","WATGRD",2030,0.107399768529412
"CLEWSity","LNDCRP001I","WATGRD",2031,0.115985525588235
"CLEWSity","LNDCRP001I","WATGRD",2032,0.124358823529412
"CLEWSity","LNDCRP001I","WATGRD",2033,0.132945356764706
"CLEWSity","LNDCRP001I","WATGRD",2034,0.141531113823529
"CLEWSity","LNDCRP001I","WATGRD",2035,0.149904411764706
"CLEWSity","LNDCRP001I","WATGRD",2036,0.153316176470588
"CLEWSity","LNDCRP001I","WATGRD",2037,0.156514705882353
"CLEWSity","LNDCRP001I","WATGRD",2038,0.159926470588235
"CLEWSity","LNDCRP001I","WATGRD",2039,0.163338235294118
"CLEWSity","LNDCRP001I","WATGRD",2040,0.166536764705882
"CLEWSity","LNDCRP001I","WATGRD",2041,0.170801470588235
"CLEWSity","LNDCRP001I","WATGRD",2042,0.174852941176471
"CLEWSity","LNDCRP001I","WATGRD",2043,0.179117647058824
"CLEWSity","LNDCRP001I","WATGRD",2044,0.183169117647059
"CLEWSity","LNDCRP001I","WATGRD",2045,0.187433823529412
"CLEWSity","LNDCRP001I","WATGRD",2046,0.191485294117647
"CLEWSity","LNDCRP001I","WATGRD",2047,0.19575
"CLEWSity","LNDCRP001I","WATGRD",2048,0.200014705882353
"CLEWSity","LNDCRP001I","WATGRD",2049,0.204066176470588
"CLEWSity","LNDCRP001I","WATGRD",2050,0.208330882352941
"CLEWSity","LNDCRP001I","WATGRD",2051,0.213448529411765
"CLEWSity","LNDCRP001I","WATGRD",2052,0.218566176470588
"CLEWSity","LNDCRP001I","WATGRD",2053,0.223897058823529
"CLEWSity","LNDCRP001I","WATGRD",2054,0.229014705882353
"CLEWSity","LNDCRP001I","WATGRD",2055,0.156121391783088
"CLEWSity","LNDCRP001I","WATSUR",2020,0.240573529411765
"CLEWSity","LNDCRP001I","WATSUR",2021,0.341871065735294
"CLEWSity","LNDCRP001I","WATSUR",2022,0.440625993088235
"CLEWSity","LNDCRP001I","WATSUR",2023,0.541923529411765
"CLEWSity","LNDCRP001I","WATSUR",2024,0.640688712794118
"CLEWSity","LNDCRP001I","WATSUR",2025,0.811193986235294
"CLEWSity","LNDCRP001I","WATSUR",2026,0.903037058823529
"CLEWSity","LNDCRP001I","WATSUR",2027,0.997412484352941
"CLEWSity","LNDCRP001I","WATSUR",2028,1.08924633917647
"CLEWSity","LNDCRP001I","WATSUR",2029,1.18362176470588
"CLEWSity","LNDCRP001I","WATSUR",2030,1.27546483729412
"CLEWSity","LNDCRP001I","WATSUR",2031,1.37742810388235
"CLEWSity","LNDCRP001I","WATSUR",2032,1.47686823529412
"CLEWSity","LNDCRP001I","WATSUR",2033,1.57884071964706
"CLEWSity","LNDCRP001I","WATSUR",2034,1.68080398623529
"CLEWSity","LNDCRP001I","WATSUR",2035,1.78024411764706
"CLEWSity","LNDCRP001I","WATSUR",2036,1.82076176470588
"CLEWSity","LNDCRP001I","WATSUR",2037,1.85874705882353
"CLEWSity","LNDCRP001I","WATSUR",2038,1.89926470588235
"CLEWSity","LNDCRP001I","WATSUR",2039,1.93978235294118
"CLEWSity","LNDCRP001I","WATSUR",2040,1.97776764705882
"CLEWSity","LNDCRP001I","WATSUR",2041,2.02841470588235
"CLEWSity","LNDCRP001I","WATSUR",2042,2.07652941176471
"CLEWSity","LNDCRP001I","WATSUR",2043,2.12717647058824
"CLEWSity","LNDCRP001I","WATSUR",2044,2.17529117647059
"CLEWSity","LNDCRP001I","WATSUR",2045,2.22593823529412
"CLEWSity","LNDCRP001I","WATSUR",2046,2.27405294117647
"CLEWSity","LNDCRP001I","WATSUR",2047,2.3247
"CLEWSity","LNDCRP001I","WATSUR",2048,2.37534705882353
"CLEWSity","LNDCRP001I","WATSUR",2049,2.42346176470588
"CLEWSity","LNDCRP001I","WATSUR",2050,2.47410882352941
"CLEWSity","LNDCRP001I","WATSUR",2051,2.53488529411765
"CLEWSity","LNDCRP001I","WATSUR",2052,2.59566176470588
"CLEWSity","LNDCRP001I","WATSUR",2053,2.65897058823529
"CLEWSity","LNDCRP001I","WATSUR",2054,2.71974705882353
"CLEWSity","LNDCRP001I","WATSUR",2055,1.85407611483088
"CLEWSity","LNDCRP001R","CRP001",2020,0.405
"CLEWSity","LNDCRP001R","CRP001",2021,0.37799865
"CLEWSity","LNDCRP001R","CRP001",2022,0.35100135
"CLEWSity","LNDCRP001R","CRP001",2023,0.324
"CLEWSity","LNDCRP001R","CRP001",2024,0.29699865
"CLEWSity","LNDCRP001R","CRP001",2025,0.24266788
"CLEWSity","LNDCRP001R","CRP001",2026,0.2184
"CLEWSity","LNDCRP001R","CRP001",2027,0.19413212
"CLEWSity","LNDCRP001R","CRP001",2028,0.16986788
"CLEWSity","LNDCRP001R","CRP001",2029,0.1456
"CLEWSity","LNDCRP001R","CRP001",2030,0.12133212
"CLEWSity","LNDCRP001R","CRP001",2031,0.09706788
"CLEWSity","LNDCRP001R","CRP001",2032,0.0728
"CLEWSity","LNDCRP001R","CRP001",2033,0.04853212
"CLEWSity","LNDCRP001R","CRP001",2034,0.02426788
"CLEWSity","LNDCRP001R","CRP001",2055,0.3668445075
"CLEWSity","LNDCRP001R","LND001",2020,100
"CLEWSity","LNDCRP001R","LND001",2021,93.333
"CLEWSity","LNDCRP001R","LND001",2022,86.667
"CLEWSity","LNDCRP001R","LND001",2023,80
"CLEWSity","LNDCRP001R","LND001",2024,73.333
"CLEWSity","LNDCRP001R","LND001",2025,66.667
"CLEWSity","LNDCRP001R","LND001",2026,60
"CLEWSity","LNDCRP001R","LND001",2027,53.333
"CLEWSity","LNDCRP001R","LND001",2028,46.667
"CLEWSity","LNDCRP001R","LND001",2029,40
"CLEWSity","LNDCRP001R","LND001",2030,33.333
"CLEWSity","LNDCRP001R","LND001",2031,26.667
"CLEWSity","LNDCRP001R","LND001",2032,20
"CLEWSity","LNDCRP001R","LND001",2033,13.333
"CLEWSity","LNDCRP001R","LND001",2034,6.667
"CLEWSity","LNDCRP001R","LND001",2055,111.502889817629
"CLEWSity","LNDCRP001R","WATEVT",2020,0.773
"CLEWSity","LNDCRP001R","WATEVT",2021,0.72146409
"CLEWSity","LNDCRP001R","WATEVT",2022,0.66993591
"CLEWSity","LNDCRP001R","WATEVT",2023,0.6184
"CLEWSity","LNDCRP001R","WATEVT",2024,0.56686409
"CLEWSity","LNDCRP001R","WATEVT",2025,0.46333565
"CLEWSity","LNDCRP001R","WATEVT",2026,0.417
"CLEWSity","LNDCRP001R","WATEVT",2027,0.37066435
"CLEWSity","LNDCRP001R","WATEVT",2028,0.32433565
"CLEWSity","LNDCRP001R","WATEVT",2029,0.278
"CLEWSity","LNDCRP001R","WATEVT",2030,0.23166435
"CLEWSity","LNDCRP001R","WATEVT",2031,0.18533565
"CLEWSity","LNDCRP001R","WATEVT",2032,0.139
"CLEWSity","LNDCRP001R","WATEVT",2033,0.09266435
"CLEWSity","LNDCRP001R","WATEVT",2034,0.04633565
"CLEWSity","LNDCRP001R","WATEVT",2055,0.701353176952887
"CLEWSity","LNDCRP001R","WATGRD",2020,0.077
"CLEWSity","LNDCRP001R","WATGRD",2021,0.07186641
"CLEWSity","LNDCRP001R","WATGRD",2022,0.06673359
"CLEWSity","LNDCRP001R","WATGRD",2023,0.0616
"CLEWSity","LNDCRP001R","WATGRD",2024,0.05646641
"CLEWSity","LNDCRP001R","WATGRD",2025,0.04600023
"CLEWSity","LNDCRP001R","WATGRD",2026,0.0414
"CLEWSity","LNDCRP001R","WATGRD",2027,0.03679977
"CLEWSity","LNDCRP001R","WATGRD",2028,0.03220023
"CLEWSity","LNDCRP001R","WATGRD",2029,0.0276
"CLEWSity","LNDCRP001R","WATGRD",2030,0.02299977
"CLEWSity","LNDCRP001R","WATGRD",2031,0.01840023
"CLEWSity","LNDCRP001R","WATGRD",2032,0.0138
"CLEWSity","LNDCRP001R","WATGRD",2033,0.00919977
"CLEWSity","LNDCRP001R","WATGRD",2034,0.00460023
"CLEWSity","LNDCRP001R","WATGRD",2055,0.0702468205851063
"CLEWSity","LNDCRP001R","WATSUR",2020,1.425
"CLEWSity","LNDCRP001R","WATSUR",2021,1.32999525
"CLEWSity","LNDCRP001R","WATSUR",2022,1.23500475
"CLEWSity","LNDCRP001R","WATSUR",2023,1.14
"CLEWSity","LNDCRP001R","WATSUR",2024,1.04499525
"CLEWSity","LNDCRP001R","WATSUR",2025,0.85400427
"CLEWSity","LNDCRP001R","WATSUR",2026,0.7686
"CLEWSity","LNDCRP001R","WATSUR",2027,0.68319573
"CLEWSity","LNDCRP001R","WATSUR",2028,0.59780427
"CLEWSity","LNDCRP001R","WATSUR",2029,0.5124
"CLEWSity","LNDCRP001R","WATSUR",2030,0.42699573
"CLEWSity","LNDCRP001R","WATSUR",2031,0.34160427
"CLEWSity","LNDCRP001R","WATSUR",2032,0.2562
"CLEWSity","LNDCRP001R","WATSUR",2033,0.17079573
"CLEWSity","LNDCRP001R","WATSUR",2034,0.08540427
"CLEWSity","LNDCRP001R","WATSUR",2055,1.29231849298632
"CLEWSity","LNDCRP002I","CRP002",2020,1.8
"CLEWSity","LNDCRP002I","CRP002",2021,2.47886078110339
"CLEWSity","LNDCRP002I","CRP002",2022,3.48525681916394
"CLEWSity","LNDCRP002I","CRP002",2023,3.36525681916394
"CLEWSity","LNDCRP002I","CRP002",2024,4.44939143447356
"CLEWSity","LNDCRP002I","CRP002",2025,5.1359957
"CLEWSity","LNDCRP002I","CRP002",2026,5.251964825
"CLEWSity","LNDCRP002I","CRP002",2027,5.36041395
"CLEWSity","LNDCRP002I","CRP002",2028,5.476383075
"CLEWSity","LNDCRP002I","CRP002",2029,5.5923522
"CLEWSity","LNDCRP002I","CRP002",2030,5.806834975
"CLEWSity","LNDCRP002I","CRP002",2031,6.051409425
"CLEWSity","LNDCRP002I","CRP002",2032,6.22508561797033
"CLEWSity","LNDCRP002I","CRP002",2033,6.47716839297033
"CLEWSity","LNDCRP002I","CRP002",2034,6.72174284297034
"CLEWSity","LNDCRP002I","CRP002",2035,6.97382561797034
"CLEWSity","LNDCRP002I","CRP002",2036,7.14678561797033
"CLEWSity","LNDCRP002I","CRP002",2037,7.48075950696052
"CLEWSity","LNDCRP002I","CRP002",2038,7.75226458965283
"CLEWSity","LNDCRP002I","CRP002",2039,6.5481299743432
"CLEWSity","LNDCRP002I","CRP002",2040,7.38489231730882
"CLEWSity","LNDCRP002I","CRP002",2041,7.69220416730881
"CLEWSity","LNDCRP002I","CRP002",2042,7.99951601730882
"CLEWSity","LNDCRP002I","CRP002",2043,8.31435844230882
"CLEWSity","LNDCRP002I","CRP002",2044,8.62167029230882
"CLEWSity","LNDCRP002I","CRP002",2045,9.30443890617069
"CLEWSity","LNDCRP002I","CRP002",2046,8.38512665
"CLEWSity","LNDCRP002I","CRP002",2047,8.565126075
"CLEWSity","LNDCRP002I","CRP002",2048,8.745114925
"CLEWSity","LNDCRP002I","CRP002",2049,8.93263435
"CLEWSity","LNDCRP002I","CRP002",2050,9.112633775
"CLEWSity","LNDCRP002I","CRP002",2051,9.335745125
"CLEWSity","LNDCRP002I","CRP002",2052,9.56638705
"CLEWSity","LNDCRP002I","CRP002",2053,9.7970184
"CLEWSity","LNDCRP002I","CRP002",2054,10.0227119916667
"CLEWSity","LNDCRP002I","CRP002",2055,9.46355807733044
"CLEWSity","LNDCRP002I","LND001",2020,18
"CLEWSity","LNDCRP002I","LND001",2021,24.7886078110339
"CLEWSity","LNDCRP002I","LND001",2022,34.8525681916394
"CLEWSity","LNDCRP002I","LND001",2023,33.6525681916394
"CLEWSity","LNDCRP002I","LND001",2024,44.4939143447356
"CLEWSity","LNDCRP002I","LND001",2025,51.359957
"CLEWSity","LNDCRP002I","LND001",2026,52.51964825
"CLEWSity","LNDCRP002I","LND001",2027,53.6041395
"CLEWSity","LNDCRP002I","LND001",2028,54.76383075
"CLEWSity","LNDCRP002I","LND001",2029,55.923522
"CLEWSity","LNDCRP002I","LND001",2030,58.06834975
"CLEWSity","LNDCRP002I","LND001",2031,60.51409425
"CLEWSity","LNDCRP002I","LND001",2032,62.2508561797033
"CLEWSity","LNDCRP002I","LND001",2033,64.7716839297033
"CLEWSity","LNDCRP002I","LND001",2034,67.2174284297034
"CLEWSity","LNDCRP002I","LND001",2035,69.7382561797034
"CLEWSity","LNDCRP002I","LND001",2036,71.4678561797033
"CLEWSity","LNDCRP002I","LND001",2037,74.8075950696052
"CLEWSity","LNDCRP002I","LND001",2038,77.5226458965283
"CLEWSity","LNDCRP002I","LND001",2039,65.481299743432
"CLEWSity","LNDCRP002I","LND001",2040,73.8489231730882
"CLEWSity","LNDCRP002I","LND001",2041,76.9220416730881
"CLEWSity","LNDCRP002I","LND001",2042,79.9951601730882
"CLEWSity","LNDCRP002I","LND001",2043,83.1435844230882
"CLEWSity","LNDCRP002I","LND001",2044,86.2167029230882
"CLEWSity","LNDCRP002I","LND001",2045,93.0443890617069
"CLEWSity","LNDCRP002I","LND001",2046,83.8512665
"CLEWSity","LNDCRP002I","LND001",2047,85.65126075
"CLEWSity","LNDCRP002I","LND001",2048,87.45114925
"CLEWSity","LNDCRP002I","LND001",2049,89.3263435
"CLEWSity","LNDCRP002I","LND001",2050,91.12633775
"CLEWSity","LNDCRP002I","LND001",2051,93.35745125
"CLEWSity","LNDCRP002I","LND001",2052,95.6638705
"CLEWSity","LNDCRP002I","LND001",2053,97.970184
"CLEWSity","LNDCRP002I","LND001",2054,100.227119916667
"CLEWSity","LNDCRP002I","LND001",2055,94.6355807733044
"CLEWSity","LNDCRP002I","WATEVT",2020,0.39492
"CLEWSity","LNDCRP002I","WATEVT",2021,0.543862055374083
"CLEWSity","LNDCRP002I","WATEVT",2022,0.764665346124567
"CLEWSity","LNDCRP002I","WATEVT",2023,0.738337346124568
"CLEWSity","LNDCRP002I","WATEVT",2024,0.976196480723499
"CLEWSity","LNDCRP002I","WATEVT",2025,1.12683745658
"CLEWSity","LNDCRP002I","WATEVT",2026,1.152281082605
"CLEWSity","LNDCRP002I","WATEVT",2027,1.17607482063
"CLEWSity","LNDCRP002I","WATEVT",2028,1.201518446655
"CLEWSity","LNDCRP002I","WATEVT",2029,1.22696207268
"CLEWSity","LNDCRP002I","WATEVT",2030,1.274019593515
"CLEWSity","LNDCRP002I","WATEVT",2031,1.327679227845
"CLEWSity","LNDCRP002I","WATEVT",2032,1.36578378458269
"CLEWSity","LNDCRP002I","WATEVT",2033,1.42109074541769
"CLEWSity","LNDCRP002I","WATEVT",2034,1.47475037974769
"CLEWSity","LNDCRP002I","WATEVT",2035,1.53005734058269
"CLEWSity","LNDCRP002I","WATEVT",2036,1.56800476458269
"CLEWSity","LNDCRP002I","WATEVT",2037,1.64127863582714
"CLEWSity","LNDCRP002I","WATEVT",2038,1.70084685096983
"CLEWSity","LNDCRP002I","WATEVT",2039,1.4366597163709
"CLEWSity","LNDCRP002I","WATEVT",2040,1.62024537441755
"CLEWSity","LNDCRP002I","WATEVT",2041,1.68766959430755
"CLEWSity","LNDCRP002I","WATEVT",2042,1.75509381419755
"CLEWSity","LNDCRP002I","WATEVT",2043,1.82417024224255
"CLEWSity","LNDCRP002I","WATEVT",2044,1.89159446213255
"CLEWSity","LNDCRP002I","WATEVT",2045,2.04139389601385
"CLEWSity","LNDCRP002I","WATEVT",2046,1.83969678701
"CLEWSity","LNDCRP002I","WATEVT",2047,1.879188660855
"CLEWSity","LNDCRP002I","WATEVT",2048,1.918678214545
"CLEWSity","LNDCRP002I","WATEVT",2049,1.95981997639
"CLEWSity","LNDCRP002I","WATEVT",2050,1.999311850235
"CLEWSity","LNDCRP002I","WATEVT",2051,2.048262480425
"CLEWSity","LNDCRP002I","WATEVT",2052,2.09886531877
"CLEWSity","LNDCRP002I","WATEVT",2053,2.14946583696
"CLEWSity","LNDCRP002I","WATEVT",2054,2.19898301097167
"CLEWSity","LNDCRP002I","WATEVT",2055,2.0763046421663
"CLEWSity","LNDCRP002I","WATGRD",2020,0.00774
"CLEWSity","LNDCRP002I","WATGRD",2021,0.0106591013587446
"CLEWSity","LNDCRP002I","WATGRD",2022,0.0149866043224049
"CLEWSity","LNDCRP002I","WATGRD",2023,0.0144706043224049
"CLEWSity","LNDCRP002I","WATGRD",2024,0.0191323831682363
"CLEWSity","LNDCRP002I","WATGRD",2025,0.02208478151
"CLEWSity","LNDCRP002I","WATGRD",2026,0.0225834487475
"CLEWSity","LNDCRP002I","WATGRD",2027,0.023049779985
"CLEWSity","LNDCRP002I","WATGRD",2028,0.0235484472225
"CLEWSity","LNDCRP002I","WATGRD",2029,0.02404711446
"CLEWSity","LNDCRP002I","WATGRD",2030,0.0249693903925
"CLEWSity","LNDCRP002I","WATGRD",2031,0.0260210605275
"CLEWSity","LNDCRP002I","WATGRD",2032,0.0267678681572724
"CLEWSity","LNDCRP002I","WATGRD",2033,0.0278518240897724
"CLEWSity","LNDCRP002I","WATGRD",2034,0.0289034942247724
"CLEWSity","LNDCRP002I","WATGRD",2035,0.0299874501572724
"CLEWSity","LNDCRP002I","WATGRD",2036,0.0307311781572724
"CLEWSity","LNDCRP002I","WATGRD",2037,0.0321672658799302
"CLEWSity","LNDCRP002I","WATGRD",2038,0.0333347377355072
"CLEWSity","LNDCRP002I","WATGRD",2039,0.0281569588896758
"CLEWSity","LNDCRP002I","WATGRD",2040,0.0317550369644279
"CLEWSity","LNDCRP002I","WATGRD",2041,0.0330764779194279
"CLEWSity","LNDCRP002I","WATGRD",2042,0.0343979188744279
"CLEWSity","LNDCRP002I","WATGRD",2043,0.0357517413019279
"CLEWSity","LNDCRP002I","WATGRD",2044,0.0370731822569279
