REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
"CLEWSity","IMPGSL001","CO2EQ",2032,0.141223106969945
"CLEWSity","IMPGSL001","CO2EQ",2033,0.143551332059692
"CLEWSity","IMPGSL001","CO2EQ",2034,0.145601776413165
"CLEWSity","IMPGSL001","CO2EQ",2035,0.147449879603009
"CLEWSity","IMPGSL001","CO2EQ",2036,0.14904721628188
"CLEWSity","IMPGSL001","CO2EQ",2037,0.150163819616273
"CLEWSity","IMPGSL001","CO2EQ",2038,0.152342688253057
"CLEWSity","IMPGSL001","CO2EQ",2039,0.158128235729619
"CLEWSity","IMPGSL001","CO2EQ",2040,0.156861909854166
"CLEWSity","IMPGSL001","CO2EQ",2041,0.159462589179814
"CLEWSity","IMPGSL001","CO2EQ",2042,0.162273731223783
"CLEWSity","IMPGSL001","CO2EQ",2043,0.165696052683976
"CLEWSity","IMPGSL001","CO2EQ",2044,0.168956124577645
"CLEWSity","IMPGSL001","CO2EQ",2045,0.171170701304228
"CLEWSity","IMPGSL001","CO2EQ",2046,0.177765209980502
"CLEWSity","IMPGSL001","CO2EQ",2047,0.18150528488229
"CLEWSity","IMPGSL001","CO2EQ",2048,0.185245359784078
"CLEWSity","IMPGSL001","CO2EQ",2049,0.189410065798357
"CLEWSity","IMPGSL001","CO2EQ",2050,0.19330916015795
"CLEWSity","IMPGSL001","CO2EQ",2051,0.198061950865566
"CLEWSity","IMPGSL001","CO2EQ",2052,0.202869608566177
"CLEWSity","IMPGSL001","CO2EQ",2053,0.207784693000122
"CLEWSity","IMPGSL001","CO2EQ",2054,0.212537439547933
"CLEWSity","IMPGSL001","CO2EQ",2055,0.217452523981878
"CLEWSity","IMPGSL001","N2O",2020,1.72646040723982e-06
"CLEWSity","IMPGSL001","N2O",2021,1.74192994697436e-06
"CLEWSity","IMPGSL001","N2O",2022,1.76052759656241e-06
"CLEWSity","IMPGSL001","N2O",2023,1.81562841090239e-06
"CLEWSity","IMPGSL001","N2O",2024,1.8184794587415e-06
"CLEWSity","IMPGSL001","N2O",2025,1.81505944970588e-06
"CLEWSity","IMPGSL001","N2O",2026,1.85479795117647e-06
"CLEWSity","IMPGSL001","N2O",2027,1.89529097029412e-06
"CLEWSity","IMPGSL001","N2O",2028,1.91864546441177e-06
"CLEWSity","IMPGSL001","N2O",2029,1.94354232985294e-06
"CLEWSity","IMPGSL001","N2O",2030,1.96689444264706e-06
"CLEWSity","IMPGSL001","N2O",2031,1.99958551696833e-06
"CLEWSity","IMPGSL001","N2O",2032,2.030730727319e-06
"CLEWSity","IMPGSL001","N2O",2033,2.06420965531674e-06
"CLEWSity","IMPGSL001","N2O",2034,2.09369420952741e-06
"CLEWSity","IMPGSL001","N2O",2035,2.12026918026271e-06
"CLEWSity","IMPGSL001","N2O",2036,2.14323823076198e-06
"CLEWSity","IMPGSL001","N2O",2037,2.15929453167498e-06
"CLEWSity","IMPGSL001","N2O",2038,2.1906257747445e-06
"CLEWSity","IMPGSL001","N2O",2039,2.27381958974474e-06
"CLEWSity","IMPGSL001","N2O",2040,2.25561033970588e-06
"CLEWSity","IMPGSL001","N2O",2041,2.29300704858597e-06
"CLEWSity","IMPGSL001","N2O",2042,2.33343012558823e-06
"CLEWSity","IMPGSL001","N2O",2043,2.38264171352941e-06
"CLEWSity","IMPGSL001","N2O",2044,2.42952021882353e-06
"CLEWSity","IMPGSL001","N2O",2045,2.4613649296727e-06
"CLEWSity","IMPGSL001","N2O",2046,2.55619127705882e-06
"CLEWSity","IMPGSL001","N2O",2047,2.60997203e-06
"CLEWSity","IMPGSL001","N2O",2048,2.66375278294118e-06
"CLEWSity","IMPGSL001","N2O",2049,2.72363955823529e-06
"CLEWSity","IMPGSL001","N2O",2050,2.77970694617647e-06
"CLEWSity","IMPGSL001","N2O",2051,2.84805013970588e-06
"CLEWSity","IMPGSL001","N2O",2052,2.91718229823529e-06
"CLEWSity","IMPGSL001","N2O",2053,2.98785920941176e-06
"CLEWSity","IMPGSL001","N2O",2054,3.05620176794118e-06
"CLEWSity","IMPGSL001","N2O",2055,3.12687867911765e-06
"CLEWSity","LNDFOR001","CO2",2020,-41.475
"CLEWSity","LNDFOR001","CO2",2021,-40.7877
"CLEWSity","LNDFOR001","CO2",2022,-40.0925
"CLEWSity","LNDFOR001","CO2",2023,-39.4052
"CLEWSity","LNDFOR001","CO2",2024,-38.71
"CLEWSity","LNDFOR001","CO2",2025,-38.0227
"CLEWSity","LNDFOR001","CO2",2026,-37.3275
"CLEWSity","LNDFOR001","CO2",2027,-36.6402
"CLEWSity","LNDFOR001","CO2",2028,-35.945
"CLEWSity","LNDFOR001","CO2",2029,-35.2577
"CLEWSity","LNDFOR001","CO2",2030,-34.5625
"CLEWSity","LNDFOR001","CO2",2031,-33.8752
"CLEWSity","LNDFOR001","CO2",2032,-33.18
"CLEWSity","LNDFOR001","CO2",2033,-32.4927
"CLEWSity","LNDFOR001","CO2",2034,-31.7975
"CLEWSity","LNDFOR001","CO2",2035,-31.1102
"CLEWSity","LNDFOR001","CO2",2036,-30.415
"CLEWSity","LNDFOR001","CO2",2037,-29.7277
"CLEWSity","LNDFOR001","CO2",2038,-29.0325
"CLEWSity","LNDFOR001","CO2",2039,-28.3452
"CLEWSity","LNDFOR001","CO2",2040,-27.65
"CLEWSity","LNDFOR001","CO2",2041,-26.9627
"CLEWSity","LNDFOR001","CO2",2042,-26.2675
"CLEWSity","LNDFOR001","CO2",2043,-25.5802
"CLEWSity","LNDFOR001","CO2",2044,-24.885
"CLEWSity","LNDFOR001","CO2",2045,-24.1977
"CLEWSity","LNDFOR001","CO2",2046,-23.7
"CLEWSity","LNDFOR001","CO2",2047,-23.7
"CLEWSity","LNDFOR001","CO2",2048,-23.7
"CLEWSity","LNDFOR001","CO2",2049,-23.7
"CLEWSity","LNDFOR001","CO2",2050,-23.7
"CLEWSity","LNDFOR001","CO2",2051,-23.7
"CLEWSity","LNDFOR001","CO2",2052,-23.7
"CLEWSity","LNDFOR001","CO2",2053,-23.7
"CLEWSity","LNDFOR001","CO2",2054,-23.7
"CLEWSity","LNDFOR001","CO2",2055,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2020,-41.475
"CLEWSity","LNDFOR001","CO2EQ",2021,-40.7877
"CLEWSity","LNDFOR001","CO2EQ",2022,-40.0925
"CLEWSity","LNDFOR001","CO2EQ",2023,-39.4052
"CLEWSity","LNDFOR001","CO2EQ",2024,-38.71
"CLEWSity","LNDFOR001","CO2EQ",2025,-38.0227
"CLEWSity","LNDFOR001","CO2EQ",2026,-37.3275
"CLEWSity","LNDFOR001","CO2EQ",2027,-36.6402
"CLEWSity","LNDFOR001","CO2EQ",2028,-35.945
"CLEWSity","LNDFOR001","CO2EQ",2029,-35.2577
"CLEWSity","LNDFOR001","CO2EQ",2030,-34.5625
"CLEWSity","LNDFOR001","CO2EQ",2031,-33.8752
"CLEWSity","LNDFOR001","CO2EQ",2032,-33.18
"CLEWSity","LNDFOR001","CO2EQ",2033,-32.4927
"CLEWSity","LNDFOR001","CO2EQ",2034,-31.7975
"CLEWSity","LNDFOR001","CO2EQ",2035,-31.1102
"CLEWSity","LNDFOR001","CO2EQ",2036,-30.415
"CLEWSity","LNDFOR001","CO2EQ",2037,-29.7277
"CLEWSity","LNDFOR001","CO2EQ",2038,-29.0325
"CLEWSity","LNDFOR001","CO2EQ",2039,-28.3452
"CLEWSity","LNDFOR001","CO2EQ",2040,-27.65
"CLEWSity","LNDFOR001","CO2EQ",2041,-26.9627
"CLEWSity","LNDFOR001","CO2EQ",2042,-26.2675
"CLEWSity","LNDFOR001","CO2EQ",2043,-25.5802
"CLEWSity","LNDFOR001","CO2EQ",2044,-24.885
"CLEWSity","LNDFOR001","CO2EQ",2045,-24.1977
"CLEWSity","LNDFOR001","CO2EQ",2046,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2047,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2048,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2049,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2050,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2051,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2052,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2053,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2054,-23.7
"CLEWSity","LNDFOR001","CO2EQ",2055,-23.7
"CLEWSity","MINGAS001","CH4",2020,8.32110779645373e-05
"CLEWSity","MINGAS001","CH4",2021,8.72146500331136e-05
"CLEWSity","MINGAS001","CH4",2022,9.23769141005026e-05
"CLEWSity","MINGAS001","CH4",2023,9.61029805162709e-05
"CLEWSity","MINGAS001","CH4",2024,0.000101379359711455
"CLEWSity","MINGAS001","CH4",2025,0.000105390547889109
"CLEWSity","MINGAS001","CH4",2026,0.000118295182268934
"CLEWSity","MINGAS001","CH4",2027,0.000118152294860264
"CLEWSity","MINGAS001","CH4",2028,0.000123443932218097
"CLEWSity","MINGAS001","CH4",2029,0.000123846275923025
"CLEWSity","MINGAS001","CH4",2030,0.000121571028395049
"CLEWSity","MINGAS001","CH4",2031,0.000125970711163803
"CLEWSity","MINGAS001","CH4",2032,0.000131567215970961
"CLEWSity","MINGAS001","CH4",2033,0.000135925635413521
"CLEWSity","MINGAS001","CH4",2034,0.000141296922217299
"CLEWSity","MINGAS001","CH4",2035,0.00015087920423063
"CLEWSity","MINGAS001","CH4",2036,0.000161277859015244
"CLEWSity","MINGAS001","CH4",2037,0.000171717345076323
"CLEWSity","MINGAS001","CH4",2038,0.00017730804282786
"CLEWSity","MINGAS001","CH4",2039,0.000183767015994237
"CLEWSity","MINGAS001","CH4",2040,0.000174541866304522
"CLEWSity","MINGAS001","CH4",2041,0.000181239085679616
"CLEWSity","MINGAS001","CH4",2042,0.000187853580937956
"CLEWSity","MINGAS001","CH4",2043,0.000197480536462732
"CLEWSity","MINGAS001","CH4",2044,0.0002
"CLEWSity","MINGAS001","CH4",2045,0.0002
"CLEWSity","MINGAS001","CH4",2046,0.0002
"CLEWSity","MINGAS001","CH4",2047,0.0002
"CLEWSity","MINGAS001","CH4",2048,0.0002
"CLEWSity","MINGAS001","CH4",2049,0.0002
"CLEWSity","MINGAS001","CH4",2050,0.0002
"CLEWSity","MINGAS001","CH4",2051,0.0002
"CLEWSity","MINGAS001","CH4",2052,0.0002
"CLEWSity","MINGAS001","CH4",2053,0.0002
"CLEWSity","MINGAS001","CH4",2054,0.0002
"CLEWSity","MINGAS001","CH4",2055,0.0002
"CLEWSity","MINGAS001","CO2",2020,4.66814147381054
"CLEWSity","MINGAS001","CO2",2021,4.89274186685767
"CLEWSity","MINGAS001","CO2",2022,5.1823448810382
"CLEWSity","MINGAS001","CO2",2023,5.39137720696279
"CLEWSity","MINGAS001","CO2",2024,5.68738207981264
"CLEWSity","MINGAS001","CO2",2025,5.912409736579
"CLEWSity","MINGAS001","CO2",2026,6.63635972528722
"CLEWSity","MINGAS001","CO2",2027,6.62834374166082
"CLEWSity","MINGAS001","CO2",2028,6.92520459743525
"CLEWSity","MINGAS001","CO2",2029,6.94777607928172
"CLEWSity","MINGAS001","CO2",2030,6.82013469296225
"CLEWSity","MINGAS001","CO2",2031,7.06695689628935
"CLEWSity","MINGAS001","CO2",2032,7.3809208159709
"CLEWSity","MINGAS001","CO2",2033,7.62542814669851
"CLEWSity","MINGAS001","CO2",2034,7.92675733639049
"CLEWSity","MINGAS001","CO2",2035,8.46432335733835
"CLEWSity","MINGAS001","CO2",2036,9.04768789075517
"CLEWSity","MINGAS001","CO2",2037,9.63334305878174
"CLEWSity","MINGAS001","CO2",2038,9.94698120264292
"CLEWSity","MINGAS001","CO2",2039,10.3093295972767
"CLEWSity","MINGAS001","CO2",2040,9.79179869968371
"CLEWSity","MINGAS001","CO2",2041,10.1675127066265
"CLEWSity","MINGAS001","CO2",2042,10.5385858906194
"CLEWSity","MINGAS001","CO2",2043,11.0786580955592
"CLEWSity","MINGAS001","CO2",2044,11.22
"CLEWSity","MINGAS001","CO2",2045,11.22
"CLEWSity","MINGAS001","CO2",2046,11.22
"CLEWSity","MINGAS001","CO2",2047,11.22
"CLEWSity","MINGAS001","CO2",2048,11.22
"CLEWSity","MINGAS001","CO2",2049,11.22
"CLEWSity","MINGAS001","CO2",2050,11.22
"CLEWSity","MINGAS001","CO2",2051,11.22
"CLEWSity","MINGAS001","CO2",2052,11.22
"CLEWSity","MINGAS001","CO2",2053,11.22
"CLEWSity","MINGAS001","CO2",2054,11.22
"CLEWSity","MINGAS001","CO2",2055,11.22
"CLEWSity","MINGAS001","CO2EQ",2020,4.67271808309859
"CLEWSity","MINGAS001","CO2EQ",2021,4.89753867260949
"CLEWSity","MINGAS001","CO2EQ",2022,5.18742561131373
"CLEWSity","MINGAS001","CO2EQ",2023,5.39666287089119
"CLEWSity","MINGAS001","CO2EQ",2024,5.69295794459677
"CLEWSity","MINGAS001","CO2EQ",2025,5.9182062167129
"CLEWSity","MINGAS001","CO2EQ",2026,6.64286596031201
"CLEWSity","MINGAS001","CO2EQ",2027,6.63484211787814
"CLEWSity","MINGAS001","CO2EQ",2028,6.93199401370725
"CLEWSity","MINGAS001","CO2EQ",2029,6.95458762445749
"CLEWSity","MINGAS001","CO2EQ",2030,6.82682109952397
"CLEWSity","MINGAS001","CO2EQ",2031,7.07388528540336
"CLEWSity","MINGAS001","CO2EQ",2032,7.3881570128493
"CLEWSity","MINGAS001","CO2EQ",2033,7.63290405664626
"CLEWSity","MINGAS001","CO2EQ",2034,7.93452866711244
"CLEWSity","MINGAS001","CO2EQ",2035,8.47262171357103
"CLEWSity","MINGAS001","CO2EQ",2036,9.05655817300101
"CLEWSity","MINGAS001","CO2EQ",2037,9.64278751276094
"CLEWSity","MINGAS001","CO2EQ",2038,9.95673314499845
"CLEWSity","MINGAS001","CO2EQ",2039,10.3194367831564
"CLEWSity","MINGAS001","CO2EQ",2040,9.80139850233046
"CLEWSity","MINGAS001","CO2EQ",2041,10.1774808563389
"CLEWSity","MINGAS001","CO2EQ",2042,10.5489178375709
"CLEWSity","MINGAS001","CO2EQ",2043,11.0895195250647
"CLEWSity","MINGAS001","CO2EQ",2044,11.231
"CLEWSity","MINGAS001","CO2EQ",2045,11.231
"CLEWSity","MINGAS001","CO2EQ",2046,11.231
"CLEWSity","MINGAS001","CO2EQ",2047,11.231
"CLEWSity","MINGAS001","CO2EQ",2048,11.231
"CLEWSity","MINGAS001","CO2EQ",2049,11.231
"CLEWSity","MINGAS001","CO2EQ",2050,11.231
"CLEWSity","MINGAS001","CO2EQ",2051,11.231
"CLEWSity","MINGAS001","CO2EQ",2052,11.231
"CLEWSity","MINGAS001","CO2EQ",2053,11.231
"CLEWSity","MINGAS001","CO2EQ",2054,11.231
"CLEWSity","MINGAS001","CO2EQ",2055,11.231
"CLEWSity","MINGAS001","N2O",2020,8.32110779645373e-06
"CLEWSity","MINGAS001","N2O",2021,8.72146500331136e-06
"CLEWSity","MINGAS001","N2O",2022,9.23769141005026e-06
"CLEWSity","MINGAS001","N2O",2023,9.61029805162708e-06
"CLEWSity","MINGAS001","N2O",2024,1.01379359711455e-05
"CLEWSity","MINGAS001","N2O",2025,1.05390547889109e-05
"CLEWSity","MINGAS001","N2O",2026,1.18295182268934e-05
"CLEWSity","MINGAS001","N2O",2027,1.18152294860264e-05
"CLEWSity","MINGAS001","N2O",2028,1.23443932218097e-05
"CLEWSity","MINGAS001","N2O",2029,1.23846275923025e-05
"CLEWSity","MINGAS001","N2O",2030,1.21571028395049e-05
"CLEWSity","MINGAS001","N2O",2031,1.25970711163803e-05
"CLEWSity","MINGAS001","N2O",2032,1.31567215970961e-05
"CLEWSity","MINGAS001","N2O",2033,1.35925635413521e-05
"CLEWSity","MINGAS001","N2O",2034,1.41296922217299e-05
"CLEWSity","MINGAS001","N2O",2035,1.5087920423063e-05
"CLEWSity","MINGAS001","N2O",2036,1.61277859015244e-05
"CLEWSity","MINGAS001","N2O",2037,1.71717345076323e-05
"CLEWSity","MINGAS001","N2O",2038,1.7730804282786e-05
"CLEWSity","MINGAS001","N2O",2039,1.83767015994237e-05
"CLEWSity","MINGAS001","N2O",2040,1.74541866304522e-05
"CLEWSity","MINGAS001","N2O",2041,1.81239085679616e-05
"CLEWSity","MINGAS001","N2O",2042,1.87853580937956e-05
"CLEWSity","MINGAS001","N2O",2043,1.97480536462732e-05
"CLEWSity","MINGAS001","N2O",2044,2e-05
"CLEWSity","MINGAS001","N2O",2045,2e-05
"CLEWSity","MINGAS001","N2O",2046,2e-05
"CLEWSity","MINGAS001","N2O",2047,2e-05
"CLEWSity","MINGAS001","N2O",2048,2e-05
"CLEWSity","MINGAS001","N2O",2049,2e-05
"CLEWSity","MINGAS001","N2O",2050,2e-05
"CLEWSity","MINGAS001","N2O",2051,2e-05
"CLEWSity","MINGAS001","N2O",2052,2e-05
"CLEWSity","MINGAS001","N2O",2053,2e-05
"CLEWSity","MINGAS001","N2O",2054,2e-05
"CLEWSity","MINGAS001","N2O",2055,2e-05
"CLEWSity","PRCBAG001","CH4",2020,0.000237024
"CLEWSity","PRCBAG001","CH4",2021,0.000251220688627118
"CLEWSity","PRCBAG001","CH4",2022,0.000280888062571442
"CLEWSity","PRCBAG001","CH4",2023,0.000280888062571442
"CLEWSity","PRCBAG001","CH4",2024,0.000331568385571442
"CLEWSity","PRCBAG001","CH4",2025,0.000432929031571442
"CLEWSity","PRCBAG001","CH4",2026,0.000432929031571442
"CLEWSity","PRCBAG001","CH4",2027,0.000534289677571442
"CLEWSity","PRCBAG001","CH4",2028,0.000534289677571442
"CLEWSity","PRCBAG001","CH4",2029,0.000534289677571442
"CLEWSity","PRCBAG001","CH4",2030,0.000534282765571442
"CLEWSity","PRCBAG001","CH4",2031,0.000534282765571442
"CLEWSity","PRCBAG001","CH4",2032,0.000534282765571442
"CLEWSity","PRCBAG001","CH4",2033,0.000534282765571442
"CLEWSity","PRCBAG001","CH4",2034,0.000534282765571442
"CLEWSity","PRCBAG001","CH4",2035,0.000518481789571442
"CLEWSity","PRCBAG001","CH4",2036,0.000488484124944324
"CLEWSity","PRCBAG001","CH4",2037,0.000443013903
"CLEWSity","PRCBAG001","CH4",2038,0.000427212927
"CLEWSity","PRCBAG001","CH4",2039,0.000360731628
"CLEWSity","PRCBAG001","CH4",2040,0.00059324372374655
"CLEWSity","PRCBAG001","CH4",2041,0.00059324372374655
"CLEWSity","PRCBAG001","CH4",2042,0.00059324372374655
"CLEWSity","PRCBAG001","CH4",2043,0.000577440875746551
"CLEWSity","PRCBAG001","CH4",2044,0.000893561926888803
"CLEWSity","PRCBAG001","CH4",2045,0.00113143348830229
"CLEWSity","PRCBAG001","CH4",2046,0.00129264719238773
"CLEWSity","PRCBAG001","CH4",2047,0.00149109
"CLEWSity","PRCBAG001","CH4",2048,0.00152252928
"CLEWSity","PRCBAG001","CH4",2049,0.00155454
"CLEWSity","PRCBAG001","CH4",2050,0.00158625
"CLEWSity","PRCBAG001","CH4",2051,0.00162540288
"CLEWSity","PRCBAG001","CH4",2052,0.00166546944
"CLEWSity","PRCBAG001","CH4",2053,0.00170523
"CLEWSity","PRCBAG001","CH4",2054,0.00174451968
"CLEWSity","PRCBAG001","CH4",2055,0.00178452
"CLEWSity","PRCBAG001","CO2",2020,0.79008
"CLEWSity","PRCBAG001","CO2",2021,0.837402295423728
"CLEWSity","PRCBAG001","CO2",2022,0.936293541904806
"CLEWSity","PRCBAG001","CO2",2023,0.936293541904806
"CLEWSity","PRCBAG001","CO2",2024,1.10522795190481
"CLEWSity","PRCBAG001","CO2",2025,1.44309677190481
"CLEWSity","PRCBAG001","CO2",2026,1.44309677190481
"CLEWSity","PRCBAG001","CO2",2027,1.78096559190481
"CLEWSity","PRCBAG001","CO2",2028,1.78096559190481
"CLEWSity","PRCBAG001","CO2",2029,1.78096559190481
"CLEWSity","PRCBAG001","CO2",2030,1.78094255190481
"CLEWSity","PRCBAG001","CO2",2031,1.78094255190481
"CLEWSity","PRCBAG001","CO2",2032,1.78094255190481
"CLEWSity","PRCBAG001","CO2",2033,1.78094255190481
"CLEWSity","PRCBAG001","CO2",2034,1.78094255190481
"CLEWSity","PRCBAG001","CO2",2035,1.72827263190481
"CLEWSity","PRCBAG001","CO2",2036,1.62828041648108
"CLEWSity","PRCBAG001","CO2",2037,1.47671301
"CLEWSity","PRCBAG001","CO2",2038,1.42404309
"CLEWSity","PRCBAG001","CO2",2039,1.20243876
"CLEWSity","PRCBAG001","CO2",2040,1.97747907915517
"CLEWSity","PRCBAG001","CO2",2041,1.97747907915517
"CLEWSity","PRCBAG001","CO2",2042,1.97747907915517
"CLEWSity","PRCBAG001","CO2",2043,1.92480291915517
"CLEWSity","PRCBAG001","CO2",2044,2.97853975629601
"CLEWSity","PRCBAG001","CO2",2045,3.77144496100763
"CLEWSity","PRCBAG001","CO2",2046,4.30882397462577
"CLEWSity","PRCBAG001","CO2",2047,4.9703
"CLEWSity","PRCBAG001","CO2",2048,5.0750976
"CLEWSity","PRCBAG001","CO2",2049,5.1818
"CLEWSity","PRCBAG001","CO2",2050,5.2875
"CLEWSity","PRCBAG001","CO2",2051,5.4180096
"CLEWSity","PRCBAG001","CO2",2052,5.5515648
"CLEWSity","PRCBAG001","CO2",2053,5.6841
"CLEWSity","PRCBAG001","CO2",2054,5.8150656
"CLEWSity","PRCBAG001","CO2",2055,5.9484
"CLEWSity","PRCBAG001","CO2EQ",2020,0.80509152
"CLEWSity","PRCBAG001","CO2EQ",2021,0.853312939036779
"CLEWSity","PRCBAG001","CO2EQ",2022,0.954083119200997
"CLEWSity","PRCBAG001","CO2EQ",2023,0.954083119200997
"CLEWSity","PRCBAG001","CO2EQ",2024,1.126227282991
"CLEWSity","PRCBAG001","CO2EQ",2025,1.470515610571
"CLEWSity","PRCBAG001","CO2EQ",2026,1.470515610571
"CLEWSity","PRCBAG001","CO2EQ",2027,1.814803938151
"CLEWSity","PRCBAG001","CO2EQ",2028,1.814803938151
"CLEWSity","PRCBAG001","CO2EQ",2029,1.814803938151
"CLEWSity","PRCBAG001","CO2EQ",2030,1.814780460391
"CLEWSity","PRCBAG001","CO2EQ",2031,1.814780460391
"CLEWSity","PRCBAG001","CO2EQ",2032,1.814780460391
"CLEWSity","PRCBAG001","CO2EQ",2033,1.814780460391
"CLEWSity","PRCBAG001","CO2EQ",2034,1.814780460391
"CLEWSity","PRCBAG001","CO2EQ",2035,1.761109811911
"CLEWSity","PRCBAG001","CO2EQ",2036,1.65921774439422
"CLEWSity","PRCBAG001","CO2EQ",2037,1.50477055719
"CLEWSity","PRCBAG001","CO2EQ",2038,1.45109990871
"CLEWSity","PRCBAG001","CO2EQ",2039,1.22528509644
"CLEWSity","PRCBAG001","CO2EQ",2040,2.01505118165912
"CLEWSity","PRCBAG001","CO2EQ",2041,2.01505118165912
"CLEWSity","PRCBAG001","CO2EQ",2042,2.01505118165912
"CLEWSity","PRCBAG001","CO2EQ",2043,1.96137417461912
"CLEWSity","PRCBAG001","CO2EQ",2044,3.03513201166563
"CLEWSity","PRCBAG001","CO2EQ",2045,3.84310241526678
"CLEWSity","PRCBAG001","CO2EQ",2046,4.39069163014366
"CLEWSity","PRCBAG001","CO2EQ",2047,5.0647357
"CLEWSity","PRCBAG001","CO2EQ",2048,5.1715244544
"CLEWSity","PRCBAG001","CO2EQ",2049,5.2802542
"CLEWSity","PRCBAG001","CO2EQ",2050,5.3879625
"CLEWSity","PRCBAG001","CO2EQ",2051,5.5209517824
"CLEWSity","PRCBAG001","CO2EQ",2052,5.6570445312
"CLEWSity","PRCBAG001","CO2EQ",2053,5.7920979
"CLEWSity","PRCBAG001","CO2EQ",2054,5.9255518464
"CLEWSity","PRCBAG001","CO2EQ",2055,6.0614196
"CLEWSity","PRCBAG001","N2O",2020,3.16032e-05
"CLEWSity","PRCBAG001","N2O",2021,3.34960918169491e-05
"CLEWSity","PRCBAG001","N2O",2022,3.74517416761922e-05
"CLEWSity","PRCBAG001","N2O",2023,3.74517416761922e-05
"CLEWSity","PRCBAG001","N2O",2024,4.42091180761922e-05
"CLEWSity","PRCBAG001","N2O",2025,5.77238708761922e-05
"CLEWSity","PRCBAG001","N2O",2026,5.77238708761922e-05
"CLEWSity","PRCBAG001","N2O",2027,7.12386236761922e-05
"CLEWSity","PRCBAG001","N2O",2028,7.12386236761922e-05
"CLEWSity","PRCBAG001","N2O",2029,7.12386236761922e-05
"CLEWSity","PRCBAG001","N2O",2030,7.12377020761922e-05
"CLEWSity","PRCBAG001","N2O",2031,7.12377020761922e-05
"CLEWSity","PRCBAG001","N2O",2032,7.12377020761922e-05
"CLEWSity","PRCBAG001","N2O",2033,7.12377020761922e-05
"CLEWSity","PRCBAG001","N2O",2034,7.12377020761922e-05
"CLEWSity","PRCBAG001","N2O",2035,6.91309052761922e-05
"CLEWSity","PRCBAG001","N2O",2036,6.51312166592432e-05
"CLEWSity","PRCBAG001","N2O",2037,5.90685204e-05
"CLEWSity","PRCBAG001","N2O",2038,5.69617236e-05
"CLEWSity","PRCBAG001","N2O",2039,4.80975504e-05
"CLEWSity","PRCBAG001","N2O",2040,7.90991631662067e-05
"CLEWSity","PRCBAG001","N2O",2041,7.90991631662067e-05
"CLEWSity","PRCBAG001","N2O",2042,7.90991631662067e-05
"CLEWSity","PRCBAG001","N2O",2043,7.69921167662067e-05
"CLEWSity","PRCBAG001","N2O",2044,0.00011914159025184
"CLEWSity","PRCBAG001","N2O",2045,0.000150857798440305
"CLEWSity","PRCBAG001","N2O",2046,0.000172352958985031
"CLEWSity","PRCBAG001","N2O",2047,0.000198812
"CLEWSity","PRCBAG001","N2O",2048,0.000203003904
"CLEWSity","PRCBAG001","N2O",2049,0.000207272
"CLEWSity","PRCBAG001","N2O",2050,0.0002115
"CLEWSity","PRCBAG001","N2O",2051,0.000216720384
"CLEWSity","PRCBAG001","N2O",2052,0.000222062592
"CLEWSity","PRCBAG001","N2O",2053,0.000227364
"CLEWSity","PRCBAG001","N2O",2054,0.000232602624
"CLEWSity","PRCBAG001","N2O",2055,0.000237936
